scene,condition,jod,jod_low,jod_high,CIHigh,CILow
Bicycle_0,Pleno3x3_R1,2.02432398356595,1.8540159422047,2.47193560006319,0.44761161649724,-0.17030804136125
Bicycle_0,Pleno3x3_R2,0.238630633758393,-0.175366327123214,0.590075540859511,0.351444907101118,-0.413996960881607
Bicycle_0,Pleno3x3_R3,-1.4681343380575,-1.73216068159481,-1.23326489017304,0.23486944788446,-0.26402634353731
Bicycle_0,Pleno3x3_R4,-1.6301892284716,-1.88280368559264,-1.42768937192859,0.20249985654301,-0.25261445712104
Bicycle_0,Pleno5x5_R1,2.2661305874302,1.95907403820697,2.55652499928128,0.29039441185108,-0.30705654922323
Bicycle_0,Pleno5x5_R2,1.0556587571449,0.778719657184702,1.29483549081266,0.23917673366776,-0.276939099960198
Bicycle_0,Pleno5x5_R3,-0.826638921462467,-1.11752088762909,-0.519347517444739,0.307291404017728,-0.290881966166623
Bicycle_0,Pleno5x5_R4,-1.65978147390788,-1.97262907595787,-1.40825464044635,0.25152683346153,-0.31284760204999
Bicycle_1,Pleno3x3_R1,2.03614481938729,1.67572147029009,2.56297535182881,0.52683053244152,-0.3604233490972
Bicycle_1,Pleno3x3_R2,0.591813259502947,0.117047537793722,0.99169164681629,0.399878387313343,-0.474765721709225
Bicycle_1,Pleno3x3_R3,-0.174788429655793,-0.499847150645135,0.0624438073966083,0.237232237052401,-0.325058720989342
Bicycle_1,Pleno3x3_R4,-0.583995683521615,-0.782994251236135,-0.310018083775148,0.273977599746467,-0.19899856771452
Bicycle_1,Pleno5x5_R1,2.01562969687541,1.65236531202498,2.55030407009263,0.53467437321722,-0.36326438485043
Bicycle_1,Pleno5x5_R2,0.163234974718281,-0.285523030796584,0.537644208211535,0.374409233493254,-0.448758005514865
Bicycle_1,Pleno5x5_R3,-1.75854753837485,-2.2299930397292,-1.34612180939242,0.41242572898243,-0.47144550135435
Bicycle_1,Pleno5x5_R4,-2.28949109893166,-2.83578451269476,-1.87083636651646,0.4186547324152,-0.5462934137631
Bicycle_2,Pleno3x3_R1,1.87254608844069,1.34958925053901,2.27439911134656,0.40185302290587,-0.52295683790168
Bicycle_2,Pleno3x3_R2,0.593297863018731,0.316112953575014,0.940457479151296,0.347159616132565,-0.277184909443717
Bicycle_2,Pleno3x3_R3,-0.196697769175131,-0.459706704350804,0.0930829353478443,0.289780704522975,-0.263008935175673
Bicycle_2,Pleno3x3_R4,-0.360402030461349,-0.617159160127121,-0.0264012825755755,0.334000747885773,-0.256757129665772
Bicycle_2,Pleno5x5_R1,1.66390557360229,1.45646444600334,2.09835380936347,0.43444823576118,-0.20744112759895
